,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
353,10.965099,0.868881,0.017007,844.539246,1021.266113,968.584045,0.076631,0.743257,7e-05,25.128723,0.230411,13.839932,0.103837,0.185292,0.072207,1.420019,0.060814,0.146696,0.590945,0.549003,0.065858,0.062672,0.062088,20.018759,20.097921,20.006126,19.656878,19.973846,22.214254,20.0758,21.776806,21.046791,21.066872,20.901188,20.372877,20.877995,20.580902,21.470207,21.379873,21.348135,19.990034,20.032829,20.066378,20.015932,21.485407,21.04915,19.857706,20.546926,20.700754,21.138517,20.93561,21.140427,19.720776,20.836515,21.095751,20.254663,20.785532,19.829557,19.854891,19.98313,19.973324,20.508511,20.597229,20.836828,20.416451,20.599174,20.71697,20.926498,21.231846,22.38806,21.466516,21.020981,21.576143,21.475868,21.453844,22.021931
354,10.964059,0.868885,0.020398,864.504578,1024.053467,971.252197,0.077226,0.746255,7.1e-05,25.125103,0.230411,13.859591,0.104799,0.185244,0.072075,1.420622,0.060684,0.14654,0.590939,0.548825,0.065682,0.062579,0.062062,20.017101,20.09329,19.998079,19.664743,19.982098,22.217319,20.080208,21.762978,21.051346,21.06736,20.90707,20.380091,20.878716,20.575109,21.470207,21.379873,21.348135,19.971891,20.029102,20.066378,20.032196,21.486891,21.058958,19.855038,20.546761,20.695763,21.154057,20.932018,21.120476,19.69486,20.835117,21.087952,20.249367,20.770676,19.855879,19.854033,19.996969,19.978226,20.50905,20.607264,20.836544,20.420095,20.607384,20.722633,20.926006,21.2349,22.393766,21.49218,20.976572,21.581022,21.475594,21.449368,22.021542
355,10.963152,0.869052,0.01236,842.788452,1022.15448,972.165344,0.077285,0.744393,7e-05,25.113377,0.230411,13.839932,0.103785,0.185223,0.072041,1.420736,0.060648,0.146585,0.59094,0.548769,0.065735,0.062472,0.061993,20.012484,20.100143,19.990236,19.664101,19.982342,22.215473,20.073271,21.767635,21.050795,21.064877,20.913197,20.358862,20.883371,20.585453,21.506413,21.379873,21.348135,19.989044,20.027624,20.066378,20.018852,21.485853,21.060228,19.853861,20.555058,20.702358,21.133858,20.929512,21.115185,19.685625,20.843622,21.091417,20.252987,20.791594,19.842901,19.865097,19.99855,19.984152,20.505915,20.599503,20.840549,20.419176,20.607109,20.70801,20.919237,21.231497,22.393303,21.49218,21.002003,21.588974,21.485147,21.450594,22.020252
356,10.9625,0.869041,0.016987,856.586182,1023.546326,971.176392,0.077762,0.738203,7.1e-05,25.050409,0.230411,13.839932,0.104841,0.185146,0.071798,1.416902,0.060599,0.146372,0.590957,0.548684,0.065662,0.062405,0.061941,20.024,20.110619,19.996628,19.675554,19.991289,22.224234,20.079252,21.778677,21.046286,21.06325,20.912848,20.428589,20.884007,20.585934,21.472736,21.333185,21.348135,19.972887,20.030361,20.066378,20.032196,21.484901,21.057373,19.865904,20.560507,20.704008,21.137432,20.936102,21.134394,19.710171,20.842094,21.105761,20.258286,20.775034,19.834593,19.88571,19.989841,19.991325,20.507391,20.609127,20.835852,20.423107,20.609907,20.715834,20.924253,21.230345,22.391937,21.49218,20.965931,21.590977,21.480438,21.451347,22.030552
357,10.96139,0.86889,0.019821,885.434814,1021.082031,972.235474,0.078737,0.756559,7.1e-05,25.052723,0.230411,13.839932,0.10518,0.185143,0.071775,1.422388,0.060508,0.146288,0.59102,0.548575,0.065645,0.06237,0.061855,20.020159,20.10824,19.993834,19.671869,19.992371,22.211061,20.07937,21.765068,21.056765,21.066965,20.914715,20.399691,20.879898,20.588711,21.470207,21.379873,21.348135,19.98407,20.022465,20.066378,20.032196,21.484417,21.051825,19.862143,20.551905,20.695326,21.127958,20.936115,21.116747,19.72164,20.842907,21.116104,20.25993,20.79487,19.88571,19.88571,20.002077,20.002007,20.523407,20.611612,20.845058,20.433332,20.609903,20.724369,20.926294,21.23324,22.39254,21.441051,21.016426,21.581837,21.484381,21.462889,22.015524
358,10.96014,0.869163,0.014088,846.728516,1023.815063,971.545593,0.078737,0.758555,7.1e-05,25.134398,0.230411,13.875029,0.104954,0.184995,0.071814,1.420341,0.060395,0.146291,0.59105,0.548599,0.06551,0.062323,0.061753,20.015568,20.112928,19.986061,19.67452,20.001638,22.220158,20.075155,21.767019,21.050896,21.065781,20.913893,20.362209,20.886131,20.582909,21.45137,21.379873,21.348135,19.992569,20.033339,20.066378,20.032196,21.493258,21.073208,19.855614,20.550625,20.70701,21.140814,20.938324,21.134325,19.723181,20.839178,21.094761,20.252008,20.770624,19.88571,19.88571,20.012184,20.003944,20.514214,20.602493,20.836472,20.425867,20.613741,20.714691,20.916321,21.230196,22.398071,21.481392,21.020981,21.587065,21.483601,21.457041,22.018911
359,10.959394,0.869202,0.01236,853.782471,1019.86908,971.750488,0.077983,0.734533,7.1e-05,25.110722,0.230411,13.839932,0.104177,0.18483,0.07167,1.420863,0.060273,0.146236,0.590999,0.548568,0.065426,0.062234,0.061609,20.021271,20.107517,19.988707,19.684225,20.001593,22.221581,20.075918,21.772955,21.06201,21.065104,20.90914,20.390987,20.877974,20.59058,21.450407,21.379873,21.348135,19.979824,20.031706,20.066378,20.032196,21.48209,21.069822,19.855215,20.544895,20.708971,21.147867,20.935141,21.108133,19.703585,20.838591,21.071613,20.249405,20.808708,19.88571,19.88571,20.02557,20.012651,20.511908,20.601862,20.843399,20.426157,20.603668,20.710556,20.918985,21.228886,22.389635,21.49218,20.993055,21.585764,21.48418,21.455128,22.021168
360,10.95858,0.869049,0.019241,871.551086,1020.034424,971.513367,0.078737,0.761503,7e-05,25.10231,0.230411,13.862584,0.105381,0.184753,0.07156,1.419844,0.060288,0.146087,0.590997,0.548504,0.065384,0.062104,0.061544,20.014296,20.120729,19.982317,19.678431,20.011,22.214121,20.073122,21.770502,21.055437,21.073235,20.91184,20.394217,20.887222,20.591978,21.488289,21.379873,21.348135,19.969151,20.032135,20.066378,20.032196,21.487703,21.070023,19.860897,20.548286,20.706617,21.140385,20.934446,21.154247,19.707872,20.847813,21.122614,20.250454,20.784973,19.88571,19.88571,20.025015,20.014887,20.504801,20.606073,20.84289,20.430292,20.609596,20.724218,20.916182,21.22698,22.397514,21.474977,20.971575,21.5797,21.487864,21.448908,22.018587
361,10.957516,0.869124,0.015598,865.737,1024.0802,971.233704,0.078504,0.772953,7.1e-05,25.11964,0.230411,13.839932,0.104166,0.18481,0.071564,1.420931,0.060213,0.146045,0.59104,0.5485,0.065337,0.06202,0.061464,20.02108,20.11212,19.983084,19.684793,20.003685,22.21101,20.08588,21.763472,21.051802,21.070633,20.909317,20.394772,20.887405,20.584564,21.520149,21.379873,21.348135,20.004553,20.038031,20.066378,20.032196,21.485384,21.068701,19.849247,20.544689,20.711832,21.133545,20.936714,21.134317,19.750265,20.843996,21.098824,20.24897,20.793619,19.88571,19.88571,20.024113,20.030024,20.514416,20.591919,20.836176,20.424095,20.612484,20.716106,20.911064,21.224918,22.396139,21.49218,20.993183,21.57686,21.486929,21.451794,22.012726
362,10.957071,0.869141,0.013718,854.74353,1087.903442,972.379944,0.076958,0.746003,7.1e-05,25.114918,0.230411,13.839932,0.116027,0.184496,0.070939,1.463742,0.060144,0.145988,0.59105,0.548366,0.065223,0.061903,0.061409,20.024187,20.109755,19.99188,19.689308,20.00523,22.210104,20.087038,21.782822,21.059616,21.074108,20.914352,20.35767,20.898972,20.58761,21.47908,21.379873,21.348135,19.972006,20.047016,20.066378,20.032196,21.493139,21.063723,19.872107,20.549074,20.700569,21.13798,20.931932,21.137205,19.750246,20.83746,21.103058,20.2533,20.791361,19.88571,19.88571,20.032627,20.03351,20.510584,20.607254,20.835178,20.433113,20.612919,20.711739,20.910017,21.22831,22.398787,21.445553,21.016926,21.585367,21.48778,21.449615,22.020502
363,10.956153,0.869298,0.021881,866.876892,1107.054443,1044.691162,0.077412,0.739399,7.1e-05,24.644363,0.230411,13.839932,0.116559,0.184593,0.070029,1.465122,0.060131,0.146003,0.591099,0.548485,0.065228,0.061912,0.061342,20.017262,20.119858,19.989429,19.6845,20.014095,22.214991,20.080126,21.772451,21.061201,21.063295,20.915747,20.35981,20.890524,20.594797,21.431728,21.423841,21.348135,20.007193,20.04237,20.066378,20.032196,21.48741,21.068077,19.856071,20.553085,20.708323,21.163265,20.938822,21.132359,19.726261,20.844568,21.106085,20.258879,20.796591,19.88571,19.88571,20.038982,20.034595,20.510208,20.606792,20.847723,20.420313,20.608185,20.719515,20.915705,21.225534,22.391674,21.49218,20.988642,21.58432,21.48509,21.448227,22.01646
364,10.955914,0.869017,0.021218,857.445496,1109.716797,1056.031738,0.077078,0.757076,7.1e-05,24.126509,0.230411,13.839932,0.118511,0.18453,0.069235,1.462282,0.060081,0.145895,0.591115,0.548434,0.065127,0.061876,0.061271,20.023397,20.12298,19.991684,19.682663,20.013075,22.217909,20.091408,21.781414,21.060223,21.069977,20.917305,20.355042,20.893581,20.588438,21.470207,21.379873,21.348135,20.003946,20.048656,20.091215,20.032196,21.491121,21.070688,19.862137,20.556732,20.705986,21.150116,20.934978,21.140524,19.759706,20.844027,21.128233,20.253803,20.797934,19.941864,19.904652,20.047235,20.037239,20.508337,20.607355,20.842506,20.435389,20.610205,20.703835,20.911566,21.224018,22.398037,21.47217,21.005857,21.586828,21.483271,21.450308,22.016876
365,10.955858,0.869281,0.020983,870.771484,1110.514526,1053.209595,0.079371,0.758631,7.1e-05,23.597473,0.230411,13.839932,0.118039,0.184513,0.068607,1.457283,0.059909,0.145821,0.591024,0.548239,0.064965,0.061702,0.061165,20.024498,20.115932,19.986128,19.693024,20.010485,22.218533,20.081465,21.782955,21.058622,21.077682,20.91473,20.355497,20.88266,20.597286,21.476646,21.379873,21.348135,19.990658,20.046906,20.102045,20.045261,21.49625,21.085009,19.862368,20.55266,20.704857,21.143291,20.929693,21.138174,19.742342,20.850388,21.103807,20.262484,20.797218,19.90276,19.92849,20.054441,20.052475,20.508379,20.603106,20.847963,20.418522,20.61039,20.709488,20.908644,21.226374,22.399431,21.448568,20.979231,21.583614,21.491348,21.451084,22.022362
366,10.955983,0.869269,0.01236,889.42688,1113.666382,1056.838013,0.076631,0.757687,7e-05,23.194227,0.230411,13.839932,0.118511,0.184404,0.068048,1.467501,0.05979,0.145705,0.591025,0.548123,0.064887,0.061639,0.061068,20.028347,20.10865,19.993761,19.688866,20.003345,22.223314,20.090122,21.772306,21.071671,21.078444,20.919765,20.361631,20.889935,20.594469,21.520048,21.379873,21.348135,19.997637,20.054092,20.072948,20.032196,21.496468,21.074274,19.865946,20.553261,20.709133,21.172119,20.943575,21.146803,19.748447,20.852118,21.098495,20.265869,20.784252,19.939205,19.941864,20.057634,20.063046,20.519133,20.610943,20.842731,20.440134,20.616152,20.724854,20.902534,21.221031,22.396765,21.49218,21.019922,21.585768,21.48752,21.459467,22.021288
367,10.955973,0.868933,0.015851,928.079712,1114.740356,1059.527222,0.078668,0.752919,7.1e-05,23.019197,0.230411,13.839932,0.116637,0.184381,0.067878,1.456766,0.059693,0.145725,0.591077,0.548147,0.064968,0.061607,0.061008,20.011377,20.12038,20.001133,19.675127,20.021099,22.206495,20.09252,21.77306,21.060471,21.069332,20.919945,20.372314,20.885103,20.586525,21.44698,21.379873,21.348135,19.977617,20.058456,20.12253,20.08835,21.492004,21.08198,19.864079,20.555967,20.69912,21.15201,20.934723,21.142107,19.744118,20.843863,21.115269,20.250959,20.786516,19.899618,19.941864,20.065563,20.059427,20.520163,20.611395,20.848221,20.43014,20.61772,20.721193,20.903276,21.224058,22.396292,21.49218,20.979055,21.586819,21.489933,21.459089,22.025942
368,10.95623,0.869041,0.0127,921.248779,1113.491333,1061.019897,0.076631,0.760606,7.1e-05,22.978947,0.230411,13.839932,0.116882,0.184373,0.067692,1.467581,0.059705,0.145606,0.591094,0.548128,0.064901,0.061571,0.060874,20.022217,20.10885,20.001047,19.683979,20.010477,22.206575,20.085354,21.780838,21.07098,21.075375,20.91921,20.402327,20.894472,20.592422,21.423367,21.379873,21.348135,20.022974,20.069092,20.12253,20.08835,21.493141,21.07007,19.868891,20.546307,20.705051,21.140585,20.935551,21.11368,19.779354,20.844774,21.11142,20.262098,20.7985,19.941864,19.941864,20.079645,20.073923,20.510357,20.607414,20.851059,20.424841,20.610176,20.727015,20.900534,21.223104,22.401186,21.49218,21.020981,21.584459,21.497427,21.458122,22.019192
369,10.95712,0.868987,0.01721,937.344849,1115.002686,1060.852051,0.077006,0.739697,7.1e-05,22.938801,0.230411,13.839932,0.117163,0.184308,0.067594,1.464009,0.059572,0.145477,0.591072,0.547985,0.064785,0.061571,0.060839,20.012255,20.10306,20.013683,19.686724,20.018488,22.21664,20.092505,21.789988,21.062559,21.070761,20.914139,20.376556,20.895607,20.59783,21.509634,21.379873,21.348135,19.999493,20.069632,20.12253,20.08835,21.49015,21.073202,19.865995,20.561834,20.708439,21.149546,20.934061,21.143316,19.760128,20.8522,21.089729,20.257681,20.804911,19.941864,19.941864,20.075766,20.075146,20.517075,20.60907,20.843374,20.424559,20.614315,20.71649,20.900221,21.223032,22.391197,21.49218,20.993853,21.584517,21.491335,21.466568,22.017551
370,10.957191,0.868977,0.015218,919.340576,1117.264648,1059.37561,0.077354,0.763671,7.1e-05,22.979044,0.230411,13.851069,0.116717,0.184334,0.067532,1.46575,0.059554,0.145494,0.591103,0.548024,0.06474,0.0615,0.06079,20.013323,20.107853,20.01103,19.683844,20.01096,22.215971,20.094881,21.783983,21.067806,21.076345,20.908632,20.371237,20.879349,20.594181,21.506706,21.379873,21.348135,20.020887,20.077454,20.12253,20.08835,21.497751,21.074392,19.869047,20.560568,20.707706,21.154598,20.945583,21.130281,19.746754,20.850405,21.121058,20.264877,20.804331,19.941864,19.941864,20.085882,20.080324,20.515261,20.614782,20.841955,20.428446,20.621355,20.719721,20.902859,21.224741,22.400206,21.49218,20.973324,21.589546,21.487658,21.461441,22.021788
371,10.957949,0.869325,0.01999,942.422546,1116.754028,1060.935547,0.078737,0.739653,7.1e-05,22.967699,0.230411,13.839932,0.117392,0.184325,0.067469,1.466888,0.059539,0.145374,0.591084,0.547821,0.064699,0.061427,0.060698,20.021265,20.107286,20.016418,19.67309,20.009789,22.202354,20.085873,21.780531,21.060114,21.079081,20.912882,20.389372,20.885849,20.592777,21.480595,21.379873,21.348135,20.00857,20.089529,20.12253,20.08835,21.494829,21.080238,19.870457,20.560024,20.708841,21.148174,20.940287,21.138775,19.772552,20.86191,21.119688,20.267994,20.821377,19.941864,19.995907,20.093901,20.075926,20.51277,20.619284,20.842939,20.430374,20.608374,20.727964,20.905476,21.227636,22.398026,21.49218,21.020981,21.587784,21.487225,21.459599,22.014193
372,10.958787,0.868935,0.021095,945.831604,1113.604004,1058.391113,0.076807,0.777577,7.1e-05,22.979143,0.230411,13.839932,0.117635,0.184051,0.067475,1.462693,0.059425,0.145331,0.591082,0.547787,0.064612,0.061307,0.06066,20.028387,20.112848,20.018009,19.677385,20.0124,22.215431,20.083017,21.765734,21.056866,21.083496,20.91922,20.354927,20.891829,20.591473,21.415651,21.379873,21.348135,20.016531,20.090359,20.12253,20.08835,21.494978,21.075821,19.871485,20.555132,20.710222,21.15905,20.944475,21.152813,19.751991,20.849367,21.106766,20.269676,20.79464,19.941864,19.941864,20.095079,20.084538,20.511396,20.613213,20.850653,20.423578,20.614035,20.721725,20.899088,21.224651,22.386957,21.49218,20.977837,21.585569,21.485762,21.461946,22.019693
373,10.958583,0.868971,0.019568,949.59137,1113.499512,1058.30835,0.078096,0.755027,7.1e-05,22.962923,0.230411,13.839932,0.117954,0.184095,0.06731,1.466457,0.059291,0.145264,0.591077,0.547853,0.064633,0.061205,0.060551,20.011866,20.10928,20.031757,19.666872,20.016672,22.221134,20.086042,21.772047,21.060694,21.083227,20.919455,20.380142,20.893757,20.592585,21.470207,21.379873,21.348135,20.014215,20.086996,20.12253,20.08835,21.50235,21.086725,19.870472,20.55995,20.709438,21.157328,20.944767,21.142935,19.78228,20.852419,21.105146,20.262716,20.813824,19.941864,19.985943,20.102472,20.084942,20.517557,20.614435,20.84581,20.422676,20.613873,20.718838,20.896877,21.227446,22.40106,21.49218,20.964828,21.5854,21.489058,21.458141,22.026461
374,10.959074,0.869014,0.014874,942.953491,1111.150391,1060.631958,0.077613,0.7564,7.2e-05,22.944777,0.230411,13.839932,0.117655,0.183977,0.067272,1.464357,0.05923,0.145232,0.591086,0.54787,0.064563,0.061206,0.060556,20.017242,20.109339,20.034182,19.678053,20.007792,22.219526,20.079346,21.785637,21.071167,21.072626,20.915611,20.392252,20.89723,20.59082,21.482458,21.379873,21.348135,20.034594,20.100243,20.12253,20.08835,21.493715,21.081104,19.865383,20.567963,20.712534,21.160761,20.934135,21.13604,19.791536,20.855017,21.105492,20.262001,20.832243,19.95163,19.998016,20.103491,20.091303,20.514866,20.60927,20.847605,20.430931,20.616129,20.726482,20.891088,21.226822,22.400238,21.49218,20.978231,21.586008,21.490955,21.458948,22.02742
375,10.959908,0.86909,0.022889,940.108215,1113.822998,1060.35376,0.07806,0.75079,7.1e-05,22.899651,0.230411,13.839932,0.117418,0.184009,0.067115,1.466705,0.059123,0.145126,0.591154,0.54771,0.064557,0.061047,0.060568,20.016062,20.112902,20.035316,19.68063,20.002548,22.214657,20.090519,21.779909,21.066025,21.076582,20.921953,20.408854,20.89049,20.594032,21.522425,21.379873,21.348135,20.038509,20.09864,20.178682,20.106825,21.49184,21.07782,19.869627,20.561855,20.709484,21.16007,20.946423,21.142288,19.808359,20.854757,21.1101,20.265047,20.796093,19.998016,19.998016,20.098581,20.09783,20.514153,20.611055,20.847006,20.425383,20.622622,20.723225,20.899328,21.224659,22.394157,21.49218,20.982378,21.580444,21.488815,21.46382,22.017481
376,10.959878,0.868927,0.022889,950.172485,1114.887085,1060.556396,0.078637,0.761193,7.1e-05,22.870922,0.230411,13.839932,0.117052,0.183862,0.067023,1.467285,0.059168,0.145077,0.59114,0.547633,0.064458,0.060923,0.060357,20.013975,20.105631,20.04567,19.670645,20.006792,22.200659,20.08573,21.789066,21.072454,21.08358,20.919464,20.385651,20.897301,20.590227,21.471985,21.379873,21.348135,20.052111,20.109045,20.178682,20.08835,21.502415,21.083534,19.873499,20.558098,20.710609,21.163685,20.94178,21.148008,19.769655,20.852083,21.111698,20.267796,20.806423,19.998016,19.998016,20.111673,20.104639,20.510731,20.613062,20.849905,20.443169,20.624538,20.722994,20.885208,21.226986,22.398941,21.49218,20.966429,21.584354,21.496824,21.458712,22.019011
377,10.959884,0.869103,0.01338,944.913025,1116.326416,1060.793945,0.077738,0.766134,7.1e-05,22.929941,0.230411,13.839932,0.117451,0.183858,0.066957,1.465689,0.059042,0.145,0.59119,0.547636,0.06436,0.060878,0.060206,20.008305,20.10833,20.051111,19.662586,20.007208,22.209747,20.083363,21.773418,21.072729,21.083834,20.916336,20.382433,20.90156,20.59083,21.513071,21.379873,21.348135,20.054195,20.111801,20.178682,20.094212,21.499083,21.079817,19.88306,20.55632,20.712442,21.167933,20.947237,21.135778,19.75889,20.852579,21.102962,20.258156,20.78194,19.998016,19.998016,20.106525,20.110683,20.517271,20.615202,20.844173,20.422663,20.629103,20.722929,20.893673,21.227901,22.39979,21.49218,21.020981,21.583702,21.486423,21.452045,22.021877
378,10.961342,0.869206,0.017023,940.948181,1114.777588,1061.211182,0.077231,0.755309,7.1e-05,22.965061,0.230411,13.839932,0.118054,0.183738,0.067026,1.465604,0.059033,0.144867,0.591165,0.547535,0.06429,0.060871,0.060172,20.013021,20.099808,20.065359,19.665602,20.00786,22.21077,20.084122,21.777565,21.069513,21.087721,20.913395,20.384701,20.893085,20.597231,21.516138,21.379873,21.348135,20.063112,20.125265,20.178682,20.097721,21.499325,21.083704,19.868107,20.55723,20.720119,21.156969,20.948168,21.14221,19.774553,20.854153,21.094872,20.268995,20.796535,19.998016,19.998016,20.104204,20.100025,20.519936,20.609398,20.855228,20.425522,20.619413,20.724854,20.891033,21.220919,22.399088,21.49218,20.982616,21.584339,21.493689,21.464535,22.020815
379,10.961364,0.869125,0.014015,931.733582,1114.36499,1060.072632,0.077629,0.74726,7.1e-05,22.949625,0.230411,13.839932,0.117643,0.183761,0.066973,1.464946,0.058976,0.144748,0.591148,0.54736,0.064236,0.060753,0.06013,20.01387,20.101871,20.068764,19.675776,20.006157,22.21335,20.096169,21.787497,21.069172,21.079094,20.918951,20.42108,20.895618,20.596012,21.484537,21.379873,21.348135,20.0653,20.12631,20.178682,20.144503,21.500111,21.077543,19.873034,20.560184,20.714979,21.146994,20.948143,21.153158,19.789761,20.858274,21.10022,20.266092,20.832937,19.998016,19.998016,20.117781,20.109798,20.525583,20.606117,20.851849,20.429995,20.614952,20.72897,20.891172,21.224127,22.397615,21.49218,21.020981,21.58482,21.48963,21.46081,22.018461
380,10.961239,0.869125,0.01236,950.57666,1113.966675,1058.776611,0.076891,0.740304,7.1e-05,22.955633,0.230411,13.839932,0.11681,0.183571,0.066891,1.460962,0.058896,0.144671,0.591114,0.547291,0.064199,0.060577,0.060087,20.014227,20.092283,20.065628,19.670635,20.00832,22.217516,20.09181,21.776472,21.069738,21.083231,20.929852,20.386028,20.893461,20.596443,21.506565,21.379873,21.348135,20.054262,20.135588,20.178682,20.144503,21.498112,21.075933,19.878714,20.561623,20.714407,21.161934,20.945467,21.155678,19.790314,20.856686,21.092373,20.266685,20.817497,19.998016,19.998016,20.109434,20.107038,20.520218,20.615017,20.85532,20.436161,20.612541,20.722822,20.889174,21.216919,22.401999,21.49218,21.001974,21.587517,21.497616,21.458368,22.021505
381,10.96169,0.869149,0.022889,943.117249,1115.992188,1063.944458,0.076631,0.7757,7.1e-05,22.948671,0.230411,13.859509,0.119291,0.183543,0.066723,1.465907,0.05881,0.144596,0.591117,0.547333,0.064089,0.060537,0.059949,20.019531,20.092844,20.067022,19.670918,19.993448,22.21583,20.098383,21.783291,21.062485,21.085215,20.916273,20.410627,20.906029,20.598282,21.496096,21.379873,21.348135,20.04678,20.140108,20.178682,20.144503,21.492592,21.078518,19.879755,20.564011,20.717184,21.144291,20.946806,21.165665,19.767464,20.861376,21.112438,20.270226,20.817974,19.998016,19.998016,20.118309,20.108019,20.528048,20.612438,20.840797,20.436663,20.615232,20.719765,20.882421,21.224541,22.39547,21.49218,20.981766,21.590256,21.489206,21.454899,22.030617
382,10.96262,0.868913,0.019592,954.690002,1106.996704,1059.690918,0.078737,0.7187,7.1e-05,22.926899,0.230411,13.839932,0.118414,0.183611,0.066625,1.466339,0.058708,0.144562,0.591181,0.547338,0.063985,0.060478,0.05995,20.004591,20.095724,20.083344,19.663034,20.009939,22.218712,20.103077,21.781973,21.071022,21.08181,20.915991,20.389462,20.897831,20.5972,21.511847,21.379873,21.348135,20.06934,20.148382,20.178682,20.144503,21.495102,21.084938,19.873062,20.562593,20.712029,21.146017,20.937393,21.148098,19.770424,20.857529,21.092236,20.270428,20.835079,19.998016,19.998016,20.11236,20.11025,20.519573,20.625893,20.844103,20.427412,20.623108,20.72912,20.881289,21.226934,22.407471,21.49218,21.020981,21.596104,21.497667,21.458372,22.015156
383,10.962595,0.869206,0.022889,961.577637,1114.765137,1062.475464,0.078147,0.73927,7.1e-05,22.959255,0.230411,13.839932,0.119315,0.183492,0.066669,1.465106,0.058632,0.144513,0.591201,0.547262,0.063963,0.06038,0.059829,20.014637,20.098551,20.087391,19.665098,19.988319,22.209412,20.093769,21.784906,21.075472,21.086578,20.917755,20.388067,20.89584,20.599949,21.495279,21.40885,21.348135,20.064528,20.144976,20.178682,20.144503,21.498079,21.089153,19.876057,20.569756,20.720694,21.175879,20.9405,21.138109,19.810003,20.861658,21.113171,20.270744,20.793243,20.037661,19.998016,20.112034,20.105886,20.517361,20.616159,20.851007,20.441458,20.629602,20.7241,20.881826,21.222696,22.402733,21.49218,21.020981,21.590551,21.493671,21.463949,22.030258
384,10.962595,0.869179,0.020367,936.355042,1114.347412,1060.717773,0.077038,0.735595,7e-05,23.02754,0.230411,13.839932,0.117719,0.183259,0.066616,1.465942,0.058524,0.144397,0.591169,0.547056,0.063936,0.060334,0.059726,20.012833,20.093575,20.093613,19.673063,20.004286,22.209808,20.099909,21.785711,21.069195,21.087933,20.920559,20.374929,20.898766,20.588322,21.486992,21.379873,21.348135,20.088999,20.156551,20.178682,20.144503,21.497437,21.085773,19.87372,20.558414,20.713509,21.192059,20.953209,21.154722,19.782156,20.852707,21.10099,20.270994,20.823997,19.998016,19.998016,20.118504,20.106956,20.522757,20.617817,20.853474,20.436895,20.620857,20.728859,20.878902,21.218756,22.400675,21.49218,21.00079,21.594566,21.499308,21.459719,22.028913
385,10.962538,0.868927,0.014269,939.569824,926.795837,901.135193,0.07679,0.754489,7.1e-05,23.560751,0.230411,13.839932,0.092013,0.183265,0.068999,1.376285,0.058457,0.144297,0.591199,0.547008,0.063875,0.060351,0.059682,20.02017,20.102259,20.093973,19.674179,20.003483,22.206615,20.092798,21.778019,21.074562,21.09639,20.927345,20.386904,20.906149,20.599186,21.470207,21.379873,21.348135,20.080986,20.167902,20.178682,20.144503,21.497768,21.092352,19.876301,20.563042,20.72323,21.173079,20.952881,21.152582,19.798794,20.864193,21.111427,20.270155,20.805727,19.998016,19.998016,20.114943,20.114128,20.525925,20.614634,20.845392,20.432285,20.620079,20.733309,20.889215,21.219555,22.397358,21.49218,21.011625,21.586821,21.497488,21.462233,22.037758
386,10.962912,0.868864,0.01236,945.803223,928.102905,883.30072,0.078737,0.730051,7.1e-05,24.733603,0.230411,13.839932,0.092148,0.183222,0.070059,1.376567,0.058464,0.144221,0.591245,0.546912,0.063774,0.060268,0.05963,20.013653,20.100025,20.098949,19.673241,20.000168,22.205341,20.094118,21.787949,21.078335,21.08462,20.926224,20.380842,20.896687,20.602255,21.52636,21.409042,21.348135,20.090691,20.165272,20.232477,20.144503,21.499638,21.094606,19.87797,20.565804,20.727472,21.149237,20.946865,21.17107,19.793116,20.854294,21.105257,20.270039,20.816418,19.998016,19.998016,20.121979,20.111654,20.528244,20.620945,20.856754,20.43004,20.615711,20.726742,20.88401,21.222033,22.395224,21.49218,21.01782,21.590019,21.505587,21.458103,22.020605
387,10.963881,0.869108,0.022889,957.120422,929.338867,884.210632,0.076631,0.743599,7.1e-05,25.880411,0.230411,13.839932,0.092074,0.183071,0.071156,1.376532,0.058305,0.14408,0.591199,0.54677,0.063752,0.060193,0.05947,20.014261,20.097935,20.104666,19.676836,19.999174,22.212845,20.104115,21.784056,21.079233,21.090357,20.931871,20.399658,20.898403,20.608511,21.478899,21.379873,21.348135,20.070675,20.164864,20.178682,20.144503,21.500343,21.087061,19.888073,20.564434,20.721272,21.164022,20.954742,21.158203,19.792196,20.857121,21.114803,20.283096,20.798517,20.051809,20.003527,20.110979,20.107067,20.515347,20.615599,20.858135,20.440149,20.613983,20.714809,20.882252,21.232332,22.400362,21.49218,21.020981,21.592545,21.486416,21.464235,22.018675
